# x y T
0.794864 0.35 0.766582
0.794347 0.29 0.766614
0.787746 0.31 0.767118
0.49 0.108518 0.91398
0.45 0.108518 0.911701
0.47 0.104161 0.916461
0.631745 0.19 0.86772
0.625041 0.17 0.868654
0.618337 0.15 0.869719
0.611633 0.13 0.870706
0.53 0.108518 0.913111
0.51 0.121407 0.904417
0.55 0.108518 0.911971
0.0815382 0.51 0.698307
0.0747338 0.49 0.698228
0.0815382 0.45 0.698307
0.0883426 0.47 0.698582
0.218855 0.33 0.767535
0.225835 0.31 0.767984
0.226025 0.29 0.767894
0.225456 0.35 0.767856
0.38872 0.19 0.869881
0.45 0.13 0.891168
0.388602 0.17 0.870247
0.402115 0.15 0.872574
0.408813 0.13 0.874287
0.429259 0.13 0.87991
0.781145 0.33 0.767527
0.774544 0.35 0.767848
0.773975 0.29 0.767886
0.770778 0.31 0.768199
0.49 0.13 0.898471
0.47 0.13 0.896471
0.61128 0.19 0.869776
0.60799 0.17 0.870508
0.591187 0.13 0.874095
0.597885 0.15 0.872473
0.503333 0.14 0.892265
0.570741 0.13 0.8794
0.53 0.125704 0.899673
0.55 0.13 0.891231
0.108756 0.48 0.699204
0.101951 0.51 0.698886
0.0951471 0.49 0.698771
0.101951 0.45 0.698884
0.105354 0.465 0.699068
0.239192 0.33 0.768873
0.24619 0.31 0.769362
0.246397 0.29 0.769273
0.245776 0.35 0.769231
0.266769 0.29 0.770758
0.409185 0.19 0.871536
0.45 0.15 0.881897
0.415876 0.17 0.872899
0.422568 0.15 0.875896
0.760808 0.33 0.768865
0.754224 0.35 0.76922
0.75381 0.31 0.769353
0.753603 0.29 0.769265
0.486667 0.15 0.88589
0.466667 0.16 0.879123
0.590815 0.19 0.871363
0.590939 0.17 0.872226
0.577432 0.15 0.875805
0.5 0.16 0.880193
0.516667 0.15 0.885572
0.556784 0.15 0.880339
0.536725 0.15 0.883791
0.122365 0.51 0.699557
0.122365 0.47 0.699654
0.122365 0.49 0.699647
0.122365 0.45 0.69956
0.26632 0.33 0.770824
0.266544 0.31 0.770841
0.266096 0.35 0.770706
0.28714 0.29 0.772354
0.429649 0.19 0.871626
0.45155 0.175 0.872188
0.436433 0.17 0.87404
0.466667 0.18 0.869317
0.74047 0.33 0.770309
0.733904 0.35 0.7707
0.733456 0.31 0.770837
0.733231 0.29 0.770751
0.71286 0.29 0.772344
0.483333 0.17 0.874439
0.505 0.175 0.871642
0.570351 0.19 0.871558
